Player_name;Team_name;position_description;Round_name;yellow_card_points;red_card_points;yellowred_card_points;goals_points;goals_conceded_points;own_goals_points;penalty_points;clean_sheet_points;assists_points;match_won_points;match_draw_points;total_points
Fredrik Midtsjø;AZ Alkmaar;midfield;32;0;0;0;0;0;0;0;0;0;0;1;1
Dimitris Limnios;FC Twente;attack;32;0;0;0;0;0;0;0;0;1;0;0;1
Guus Til;Feyenoord;midfield;32;0;0;0;0;0;0;0;0;0;0;1;1
Dušan Tadić;Ajax;attack;32;0;0;0;0;0;0;0;0;0;0;1;1
Sébastien Haller;Ajax;attack;32;0;0;0;0;0;0;0;0;0;0;1;1
Gervane Kastaneer;PEC Zwolle;attack;32;0;0;0;0;0;0;0;0;0;0;1;1
Jamie Jacobs;SC Cambuur;midfield;32;0;0;0;0;0;0;0;0;0;0;1;1
Anastasios Douvikas;FC Utrecht;attack;32;0;0;0;0;0;0;0;0;0;0;1;1
Martijn Berden;Go Ahead Eagles;attack;32;0;0;0;0;0;0;0;0;0;0;0;0
Rens van Eijden;NEC;defense;32;0;0;0;0;0;0;0;0;0;0;0;0
Ogechika Heil;Go Ahead Eagles;midfield;32;0;0;0;0;0;0;0;0;0;0;0;0
Philippe Sandler;Feyenoord;defense;32;0;0;0;0;0;0;0;0;0;0;0;0
Ennio van der Gouw;FC Twente;goalkeeper;32;0;0;0;0;0;0;0;0;0;0;0;0
Eric Verstappen;Vitesse;goalkeeper;32;0;0;0;0;0;0;0;0;0;0;0;0
Ryan Koolwijk;PEC Zwolle;midfield;32;0;0;0;0;0;0;0;0;0;0;0;0
Bram van Polen;PEC Zwolle;defense;32;0;0;0;0;-1;0;0;0;0;0;1;0
Luka Adžić;PEC Zwolle;midfield;32;0;0;0;0;0;0;0;0;0;0;0;0
Nigel Lonwijk;Fortuna Sittard;defense;32;0;0;0;0;0;0;0;0;0;0;0;0
Marin Sverko;FC Groningen;defense;32;0;0;0;0;0;0;0;0;0;0;0;0
Filip Stevanović;SC Heerenveen;attack;32;0;0;0;0;0;0;0;0;0;0;0;0
Rami Hajal;SC Heerenveen;attack;32;0;0;0;0;0;0;0;0;0;0;0;0
Bilal Başacıkoğlu;Heracles Almelo;attack;32;0;0;0;0;0;0;0;0;0;0;0;0
Nick Doodeman;SC Cambuur;attack;32;0;0;0;0;0;0;0;0;0;0;0;0
Felix Dornebusch;Fortuna Sittard;goalkeeper;32;0;0;0;0;0;0;0;0;0;0;0;0
Lisandro Semedo;Fortuna Sittard;attack;32;0;0;0;0;0;0;0;0;0;0;0;0
Issam El Maach;RKC Waalwijk;goalkeeper;32;0;0;0;0;0;0;0;0;0;0;0;0
Thierry Lutonda;RKC Waalwijk;defense;32;0;0;0;0;0;0;0;0;0;0;0;0
Daan Huisman;Vitesse;midfield;32;0;0;0;0;0;0;0;0;0;0;0;0
Nikolai Baden Frederiksen;Vitesse;attack;32;0;0;0;0;0;0;0;0;0;0;0;0
Ragnar Oratmangoen;Go Ahead Eagles;attack;32;0;0;0;0;0;0;0;0;0;0;0;0
Turan Tuzlacik;Go Ahead Eagles;midfield;32;0;0;0;0;0;0;0;0;0;0;0;0
Robin Roefs;NEC;goalkeeper;32;0;0;0;0;0;0;0;0;0;0;0;0
Joep van der Sluijs;NEC;midfield;32;0;0;0;0;0;0;0;0;0;0;0;0
Nikos Michelis;Willem II;midfield;32;0;0;0;0;0;0;0;0;0;0;0;0
Valentin Alexandru Cojocaru;Feyenoord;goalkeeper;32;0;0;0;0;0;0;0;0;0;0;0;0
Joël Drommel;PSV;goalkeeper;32;0;0;0;0;0;0;0;0;0;0;0;0
Casper Staring;FC Twente;midfield;32;0;0;0;0;0;0;0;0;0;0;0;0
Jasper Schendelaar;PEC Zwolle;goalkeeper;32;0;0;0;0;0;0;0;0;0;0;0;0
Elikia Joël Mbinga;PEC Zwolle;midfield;32;0;0;0;0;0;0;0;0;0;0;0;0
Jan de Boer;FC Groningen;goalkeeper;32;0;0;0;0;0;0;0;0;0;0;0;0
Romano Postema;FC Groningen;attack;32;0;0;0;0;0;0;0;0;0;0;0;0
Arjen van der Heide;SC Heerenveen;attack;32;0;0;0;0;0;0;0;0;0;0;0;0
Syb van Ottele;SC Heerenveen;defense;32;0;0;0;0;0;0;0;0;0;0;0;0
Riza Durmisi;Sparta Rotterdam;defense;32;0;0;0;0;0;0;0;0;0;0;0;0
Jordan Rolly Botaka;Fortuna Sittard;attack;32;0;0;0;0;0;0;0;0;0;0;0;0
Roel Janssen;Fortuna Sittard;defense;32;0;0;0;0;0;0;0;0;0;0;0;0
Remco Balk;FC Utrecht;attack;32;0;0;0;0;0;0;0;0;0;0;0;0
Etienne Vaessen;RKC Waalwijk;goalkeeper;32;0;0;0;0;-1;0;0;0;0;0;1;0
Ayman Azhil;RKC Waalwijk;midfield;32;0;0;0;0;0;0;0;0;0;0;0;0
Luuk  Wouters;RKC Waalwijk;defense;32;0;0;0;0;0;0;0;0;0;0;0;0
Tim Coremans;Sparta Rotterdam;goalkeeper;32;0;0;0;0;0;0;0;0;0;0;0;0
Django Warmerdam;FC Utrecht;defense;32;0;0;0;0;0;0;0;0;0;0;0;0
Nick Hengelman;Go Ahead Eagles;goalkeeper;32;0;0;0;0;0;0;0;0;0;0;0;0
Iñigo Córdoba Kerejeta;Go Ahead Eagles;midfield;32;0;0;0;0;0;0;0;0;0;0;0;0
Isac Lidberg;Go Ahead Eagles;attack;32;0;0;0;0;0;0;0;0;0;0;0;0
Danny Vuković;NEC;goalkeeper;32;0;0;0;0;0;0;0;0;0;0;0;0
Aventis Aventisian;Go Ahead Eagles;defense;32;0;0;0;0;0;0;0;0;0;0;0;0
Cas Odenthal;NEC;defense;32;0;0;0;0;0;0;0;0;0;0;0;0
Tijjani Reijnders;AZ Alkmaar;midfield;32;0;0;0;0;0;0;0;0;0;0;0;0
Jorn Brondeel;Willem II;goalkeeper;32;0;0;0;0;0;0;0;0;0;0;0;0
Beau Reus;AZ Alkmaar;goalkeeper;32;0;0;0;0;0;0;0;0;0;0;0;0
Bryan Linssen;Feyenoord;attack;32;0;0;0;0;0;0;0;0;0;0;0;0
Przemysław Tytoń;Ajax;goalkeeper;32;0;0;0;0;0;0;0;0;0;0;0;0
Youri Regeer;Ajax;midfield;32;0;0;0;0;0;0;0;0;0;0;0;0
Jeremy van Mullem;Sparta Rotterdam;defense;32;0;0;0;0;0;0;0;0;0;0;0;0
Kostas Lamprou;PEC Zwolle;goalkeeper;32;0;0;0;0;-1;0;0;0;0;0;1;0
Kenneth Paal;PEC Zwolle;defense;32;0;0;0;0;-1;0;0;0;0;0;1;0
Slobodan Tedić;PEC Zwolle;midfield;32;0;0;0;0;0;0;0;0;0;0;0;0
Eliano Reijnders;PEC Zwolle;midfield;32;0;0;0;0;0;0;0;0;0;0;0;0
Damil Dankerlui;FC Groningen;defense;32;0;0;0;0;0;0;0;0;0;0;0;0
Tomáš Suslov;FC Groningen;attack;32;0;0;0;0;0;0;0;0;0;0;0;0
Timo Zaal;SC Heerenveen;defense;32;0;0;0;0;0;0;0;0;0;0;0;0
Marco Tol;SC Cambuur;defense;32;0;0;0;0;0;0;0;0;0;0;0;0
Roy van Mameren;SC Cambuur;midfield;32;0;0;0;0;0;0;0;0;0;0;0;0
Charlison Benschop;Fortuna Sittard;attack;32;0;0;0;0;0;0;0;0;0;0;0;0
Kasper Lunding Jakobsen;Heracles Almelo;midfield;32;0;0;0;0;0;0;0;0;0;0;0;0
Sinan Bakış;Heracles Almelo;attack;32;0;0;0;0;0;0;0;0;0;0;0;0
Navajo Bakboord;Heracles Almelo;defense;32;0;0;0;0;0;0;0;0;0;0;0;0
Mats Knoester;Heracles Almelo;defense;32;0;0;0;0;0;0;0;0;0;0;0;0
Sonny Stevens;SC Cambuur;goalkeeper;32;0;0;0;0;-1;0;0;0;0;0;1;0
Rocco Robert Shein;FC Utrecht;midfield;32;0;0;0;0;0;0;0;0;0;0;0;0
Ahmed Touba;RKC Waalwijk;defense;32;0;0;0;0;-1;0;0;0;0;0;1;0
Tom Beugelsdijk;Sparta Rotterdam;defense;32;0;0;0;0;0;0;0;0;0;0;0;0
Thijmen Nijhuis;FC Utrecht;goalkeeper;32;0;0;0;0;0;0;0;0;0;0;0;0
Pontus Almqvist;FC Utrecht;midfield;32;0;0;0;0;0;0;0;0;0;0;0;0
Patrick Vroegh;Vitesse;midfield;32;0;0;0;0;0;0;0;0;0;0;0;0
Philippe Rommens;Go Ahead Eagles;midfield;32;0;0;0;0;0;0;0;0;0;0;0;0
Hobie Verhulst;AZ Alkmaar;goalkeeper;32;0;0;0;0;0;0;0;0;0;0;0;0
Jay Idzes;Go Ahead Eagles;midfield;32;0;0;0;0;0;0;0;0;0;0;0;0
Kerkez Milos;AZ Alkmaar;undefined;32;0;0;0;0;0;0;0;0;0;0;0;0
Zico Buurmeester;AZ Alkmaar;midfield;32;0;0;0;0;0;0;0;0;0;0;0;0
Jorrit Hendrix;Feyenoord;midfield;32;0;0;0;0;0;0;0;0;0;0;0;0
Connor van den Berg;Willem II;goalkeeper;32;0;0;0;0;0;0;0;0;0;0;0;0
Mohammed Daramy;Ajax;attack;32;0;0;0;0;0;0;0;0;0;0;0;0
Yuta Nakayama;PEC Zwolle;defense;32;0;0;0;0;-1;0;0;0;0;0;1;0
Rav van den Berg;PEC Zwolle;defense;32;0;0;0;0;0;0;0;0;0;0;0;0
Thomas Beelen;PEC Zwolle;midfield;32;0;0;0;0;0;0;0;0;0;0;0;0
Dirk Baron;FC Groningen;goalkeeper;32;0;0;0;0;0;0;0;0;0;0;0;0
Erik Schouten;SC Cambuur;defense;32;0;0;0;0;-1;0;0;0;0;0;1;0
Brett Minnema;SC Cambuur;goalkeeper;32;0;0;0;0;0;0;0;0;0;0;0;0
Mickaël Tirpan;Fortuna Sittard;defense;32;0;0;0;0;0;0;0;0;0;0;0;0
George Cox;Fortuna Sittard;defense;32;-2;0;0;0;-1;0;0;0;0;3;0;0
Rick Meissen;FC Utrecht;defense;32;0;0;0;0;0;0;0;0;0;0;0;0
Alexander Büttner;RKC Waalwijk;defense;32;0;0;0;0;-1;0;0;0;0;0;1;0
Lars Nieuwpoort;RKC Waalwijk;defense;32;0;0;0;0;0;0;0;0;0;0;0;0
Lennerd Daneels;RKC Waalwijk;attack;32;0;0;0;0;0;0;0;0;0;0;0;0
Benjamin van Leer;Sparta Rotterdam;goalkeeper;32;0;0;0;0;0;0;0;0;0;0;0;0
Dennis Vos;PSV;defense;32;0;0;0;0;0;0;0;0;0;0;0;0
Jenson Seelt;PSV;defense;32;0;0;0;0;0;0;0;0;0;0;0;0
Million Manhoef;Vitesse;midfield;32;0;0;0;0;0;0;0;0;0;0;0;0
Toni Domgjoni;Vitesse;midfield;32;0;0;0;0;0;0;0;0;0;0;0;0
Justin Bakker;Go Ahead Eagles;defense;32;0;0;0;0;0;0;0;0;0;0;0;0
Owen Wijndal;AZ Alkmaar;defense;32;-2;0;0;0;-2;0;0;0;3;0;1;0
Job Schuurman;Go Ahead Eagles;goalkeeper;32;0;0;0;0;0;0;0;0;0;0;0;0
Sam Beukema;AZ Alkmaar;defense;32;0;0;0;0;0;0;0;0;0;0;0;0
Virgil Misidjan;FC Twente;attack;32;0;0;0;0;0;0;0;0;0;0;0;0
Kamal Sowah;AZ Alkmaar;midfield;32;0;0;0;0;0;0;0;0;0;0;0;0
Giovanni Troupée;FC Twente;defense;32;0;0;0;0;0;0;0;0;0;0;0;0
Zakaria Aboukhlal;AZ Alkmaar;attack;32;0;0;0;0;0;0;0;0;0;0;0;0
Mees Hilgers;FC Twente;defense;32;0;0;0;0;0;0;0;0;0;0;0;0
Cole Bassett;Feyenoord;midfield;32;0;0;0;0;0;0;0;0;0;0;0;0
Mohammed Kudus;Ajax;midfield;32;0;0;0;0;0;0;0;0;0;0;0;0
Mohammed Amine Ihattaren;Ajax;midfield;32;0;0;0;0;0;0;0;0;0;0;0;0
Djavan Anderson;PEC Zwolle;defense;32;0;0;0;0;-1;0;0;0;0;0;1;0
Yahya Kalley;FC Groningen;defense;32;0;0;0;0;0;0;0;0;0;0;0;0
Laurent Jans;Sparta Rotterdam;defense;32;0;0;0;0;0;0;0;0;0;0;0;0
Jasper ter Heide;SC Cambuur;defense;32;0;0;0;0;0;0;0;0;0;0;0;0
Thomas Rier;SC Cambuur;defense;32;0;0;0;0;0;0;0;0;0;0;0;0
Michael Verrips;Fortuna Sittard;goalkeeper;32;0;0;0;0;0;0;0;0;0;0;0;0
Samy Baghdadi;Fortuna Sittard;attack;32;0;0;0;0;0;0;0;0;0;0;0;0
Robin Jalving;Heracles Almelo;goalkeeper;32;0;0;0;0;0;0;0;0;0;0;0;0
Juriën Gaari;RKC Waalwijk;defense;32;0;0;0;0;0;0;0;0;0;0;0;0
Roy Kuijpers;RKC Waalwijk;attack;32;0;0;0;0;0;0;0;0;0;0;0;0
Richard Ledezma;PSV;midfield;32;0;0;0;0;0;0;0;0;0;0;0;0
Chukwunonso Madueke;PSV;midfield;32;0;0;0;0;0;0;0;0;0;0;0;0
Jacob Mulenga;Go Ahead Eagles;attack;32;0;0;0;0;0;0;0;0;0;0;0;0
Adrian Grbic;Vitesse;attack;32;0;0;0;0;0;0;0;0;0;0;0;0
Lois Openda;Vitesse;attack;32;0;0;0;0;0;0;0;0;0;0;0;0
Marc Cardona Rovira;Go Ahead Eagles;attack;32;0;0;0;0;0;0;0;0;0;0;0;0
Mathias De Wolf;NEC;midfield;32;0;0;0;0;0;0;0;0;0;0;0;0
Godfried Roemeratoe;Willem II;midfield;32;0;0;0;0;0;0;0;0;0;0;0;0
Kik Pierie;FC Twente;defense;32;0;0;0;0;0;0;0;0;0;0;0;0
Ernest Poku;AZ Alkmaar;midfield;32;0;0;0;0;0;0;0;0;0;0;0;0
Elton Daniël Kabangu;Willem II;attack;32;0;0;0;0;0;0;0;0;0;0;0;0
Alireza Jahanbakhsh;Feyenoord;attack;32;0;0;0;0;0;0;0;0;0;0;0;0
Adrián Dalmau Vaquer;Sparta Rotterdam;attack;32;0;0;0;0;0;0;0;0;0;0;0;0
Jason Meerstadt;Sparta Rotterdam;midfield;32;0;0;0;0;0;0;0;0;0;0;0;0
Maikel van der Werff;PEC Zwolle;defense;32;0;0;0;0;0;0;0;0;0;0;0;0
Rico Strieder;PEC Zwolle;midfield;32;0;0;0;0;0;0;0;0;0;0;0;0
Mike Hauptmeijer;PEC Zwolle;goalkeeper;32;0;0;0;0;0;0;0;0;0;0;0;0
Michael de Leeuw;FC Groningen;attack;32;0;0;0;0;0;0;0;0;0;0;0;0
Jan Bekkema;SC Heerenveen;goalkeeper;32;0;0;0;0;0;0;0;0;0;0;0;0
Daniël van Kaam;FC Groningen;midfield;32;0;0;0;0;0;0;0;0;0;0;0;0
Luca de la Torre;Heracles Almelo;midfield;32;0;0;0;0;0;0;0;0;0;0;0;0
Michael Breij;SC Cambuur;attack;32;0;0;0;0;0;0;0;0;0;0;0;0
Ben Rienstra;Fortuna Sittard;midfield;32;0;0;0;0;0;0;0;0;0;0;0;0
Richie Musaba;Fortuna Sittard;attack;32;0;0;0;0;0;0;0;0;0;0;0;0
Arianit Ferati;Fortuna Sittard;midfield;32;0;0;0;0;0;0;0;0;0;0;0;0
Emil Hansson;Heracles Almelo;midfield;32;0;0;0;0;0;0;0;0;0;0;0;0
Lucas Schoofs;Heracles Almelo;midfield;32;0;0;0;0;0;0;0;0;0;0;0;0
Melih Ibrahimoglu;Heracles Almelo;midfield;32;0;0;0;0;0;0;0;0;0;0;0;0
Noah Fadiga;Heracles Almelo;attack;32;0;0;0;0;0;0;0;0;0;0;0;0
Sem Scheperman;Heracles Almelo;midfield;32;0;0;0;0;0;0;0;0;0;0;0;0
Iliass Bel Hassani;RKC Waalwijk;midfield;32;0;0;0;0;0;0;0;0;0;0;0;0
Joris van Overeem;FC Utrecht;midfield;32;0;0;0;0;0;0;0;0;0;0;0;0
Othman Boussaid;FC Utrecht;attack;32;0;0;0;0;0;0;0;0;0;0;0;0
Calvin Verdonk;NEC;defense;32;0;0;0;0;0;0;0;0;0;0;0;0
Daan Reiziger;Vitesse;goalkeeper;32;0;0;0;0;0;0;0;0;0;0;0;0
Görkem Sağlam;Willem II;midfield;32;0;0;0;0;0;0;0;0;0;0;0;0
Ulrik Yttergård Jenssen;Willem II;defense;32;0;0;0;0;0;0;0;0;0;0;0;0
Michel Vlap;FC Twente;midfield;32;0;0;0;0;0;0;0;0;0;0;0;0
Mohamed Taabouni;AZ Alkmaar;midfield;32;0;0;0;0;0;0;0;0;0;0;0;0
Manfred Ugalde;FC Twente;attack;32;0;0;0;0;0;0;0;0;0;0;0;0
Denilho Cleonise;FC Twente;attack;32;0;0;0;0;0;0;0;0;0;0;0;0
Marco van Ginkel;PSV;midfield;32;0;0;0;0;0;0;0;0;0;0;0;0
Ramon Hendriks;Feyenoord;defense;32;0;0;0;0;0;0;0;0;0;0;0;0
Marcus Holmgren Pedersen;Feyenoord;midfield;32;0;0;0;0;0;0;0;0;0;0;0;0
Thijs Jansen;Feyenoord;goalkeeper;32;0;0;0;0;0;0;0;0;0;0;0;0
Laros Duarte;FC Groningen;midfield;32;0;0;0;0;0;0;0;0;0;0;0;0
Daleho Irandust;FC Groningen;midfield;32;0;0;0;0;0;0;0;0;0;0;0;0
Cyril Ngonge;FC Groningen;attack;32;0;0;0;0;0;0;0;0;0;0;0;0
Melayro Bogarde;FC Groningen;defense;32;0;0;0;0;0;0;0;0;0;0;0;0
Paulos Abraham;FC Groningen;midfield;32;0;0;0;0;0;0;0;0;0;0;0;0
Djenahro Nunumete;SC Heerenveen;midfield;32;0;0;0;0;0;0;0;0;0;0;0;0
Pieter Bos;SC Cambuur;goalkeeper;32;0;0;0;0;0;0;0;0;0;0;0;0
Tamás Kiss;SC Cambuur;midfield;32;0;0;0;0;0;0;0;0;0;0;0;0
Jhondly van der Meer;SC Cambuur;midfield;32;0;0;0;0;0;0;0;0;0;0;0;0
Ruben Roosken;Heracles Almelo;defense;32;0;0;0;0;0;0;0;0;0;0;0;0
Elias Sierra;Heracles Almelo;midfield;32;0;0;0;0;0;0;0;0;0;0;0;0
Calvin Mac-Intosch;SC Cambuur;defense;32;0;0;0;0;-1;0;0;0;0;0;1;0
Hans Jorge Mulder;RKC Waalwijk;midfield;32;0;0;0;0;0;0;0;0;0;0;0;0
Achraf El Bouchataoui;RKC Waalwijk;midfield;32;0;0;0;0;0;0;0;0;0;0;0;0
Armindo Tué Na Bangna;PSV;midfield;32;0;0;0;0;0;0;0;0;0;0;0;0
Henk Veerman;FC Utrecht;attack;32;0;0;0;0;0;0;0;0;0;0;0;0
Javier Vet;NEC;midfield;32;0;0;0;0;0;0;0;0;0;0;0;0
Ilias Bronkhorst;NEC;defense;32;0;0;0;0;0;0;0;0;0;0;0;0
Abdenasser El Khayati;Willem II;midfield;32;0;0;0;0;0;0;0;0;0;0;0;0
Miquel Nelom;Willem II;defense;32;0;0;0;0;0;0;0;0;0;0;0;0
Aslak Fonn Witry;AZ Alkmaar;defense;32;0;0;0;0;0;0;0;0;0;0;0;0
Peer Koopmeiners;AZ Alkmaar;midfield;32;0;0;0;0;0;0;0;0;0;0;0;0
Jeffrey de Lange;FC Twente;goalkeeper;32;0;0;0;0;0;0;0;0;0;0;0;0
Kilian Ludewig;Willem II;attack;32;0;0;0;0;0;0;0;0;0;0;0;0
Jesse Bosch;FC Twente;midfield;32;0;0;0;0;0;0;0;0;0;0;0;0
Ramiz Larbi Zerrouki;FC Twente;midfield;32;0;0;0;0;0;0;0;0;0;0;0;0
Wesley Spieringhs;Willem II;midfield;32;0;0;0;0;0;0;0;0;0;0;0;0
Max Bruns;FC Twente;midfield;32;0;0;0;0;0;0;0;0;0;0;0;0
Patrik Wålemark;Feyenoord;midfield;32;0;0;0;0;0;0;0;0;0;0;0;0
Sondre Tronstad;Vitesse;midfield;32;0;0;0;0;0;0;0;0;0;0;0;0
Noussair Mazraoui;Ajax;midfield;32;0;0;0;0;0;0;0;0;0;0;0;0
Jay Gorter;Ajax;goalkeeper;32;0;0;0;0;0;0;0;0;0;0;0;0
Sai van Wermeskerken;PEC Zwolle;defense;32;0;0;0;0;0;0;0;0;0;0;0;0
Siem de Jong;SC Heerenveen;midfield;32;0;0;0;0;0;0;0;0;0;0;0;0
Xavier Mous;SC Heerenveen;goalkeeper;32;0;0;0;0;0;0;0;0;0;0;0;0
Emmanuel Matuta La Nkenda Nosa;FC Groningen;defense;32;0;0;0;0;0;0;0;0;0;0;0;0
Hamdi Akujobi;SC Heerenveen;midfield;32;0;0;0;0;0;0;0;0;0;0;0;0
Kristiano Samuel Armenteros Nunez Mendoza Jansson;Heracles Almelo;attack;32;0;0;0;0;0;0;0;0;0;0;0;0
Tom Boere;SC Cambuur;attack;32;0;0;0;0;0;0;0;0;0;0;0;0
Nikolai Laursen;Heracles Almelo;attack;32;0;0;0;0;0;0;0;0;0;0;0;0
Timo Jansink;Heracles Almelo;goalkeeper;32;0;0;0;0;0;0;0;0;0;0;0;0
Joel Pereira Castro;RKC Waalwijk;goalkeeper;32;0;0;0;0;0;0;0;0;0;0;0;0
Maximiliano Samuel Romero;PSV;attack;32;0;0;0;0;0;0;0;0;0;0;0;0
Maxime Delanghe;PSV;goalkeeper;32;0;0;0;0;0;0;0;0;0;0;0;0
Arthur Zagre;FC Utrecht;defense;32;0;0;0;0;0;0;0;0;0;0;0;0
Davy Klaassen;Ajax;midfield;32;-2;0;0;0;0;0;0;0;0;0;1;-1
Érick Gabriel Gutiérrez Galaviz;PSV;midfield;32;-2;0;0;0;0;0;0;0;0;0;1;-1
Lutsharel Geertruida;Feyenoord;defense;32;0;0;0;0;-2;0;0;0;0;0;1;-1
Bruno Martins Indi;AZ Alkmaar;defense;32;0;0;0;0;-2;0;0;0;0;0;1;-1
Peter Vindahl Jensen;AZ Alkmaar;goalkeeper;32;0;0;0;0;-2;0;0;0;0;0;1;-1
Ofir Meir Marciano;Feyenoord;goalkeeper;32;0;0;0;0;-2;0;0;0;0;0;1;-1
Fredrik Aursnes;Feyenoord;midfield;32;-2;0;0;0;0;0;0;0;0;0;1;-1
Mario Götze;PSV;midfield;32;-2;0;0;0;0;0;0;0;0;0;1;-1
Bas Edo Kuipers;Go Ahead Eagles;defense;32;0;0;0;0;-1;0;0;0;0;0;0;-1
Boyd Lucassen;Go Ahead Eagles;defense;32;0;0;0;0;-1;0;0;0;0;0;0;-1
Gerrit Nauber;Go Ahead Eagles;defense;32;0;0;0;0;-1;0;0;0;0;0;0;-1
Gernot Trauner;Feyenoord;defense;32;0;0;0;0;-2;0;0;0;0;0;1;-1
Marcos Senesi;Feyenoord;defense;32;0;0;0;0;-2;0;0;0;0;0;1;-1
Nicolás Alejandro Tagliafico;Ajax;defense;32;0;0;0;0;-2;0;0;0;0;0;1;-1
Jordy Clasie;AZ Alkmaar;midfield;32;-2;0;0;0;0;0;0;0;0;0;1;-1
Pantelis Hatzidiakos;AZ Alkmaar;defense;32;0;0;0;0;-2;0;0;0;0;0;1;-1
Yukinari Sugawara;AZ Alkmaar;defense;32;0;0;0;0;-2;0;0;0;0;0;1;-1
Daley Blind;Ajax;defense;32;0;0;0;0;-2;0;0;0;0;0;1;-1
Devyne Rensch;Ajax;defense;32;0;0;0;0;-2;0;0;0;0;0;1;-1
Andries Noppert;Go Ahead Eagles;goalkeeper;32;0;0;0;0;-1;0;0;0;0;0;0;-1
Maarten Stekelenburg;Ajax;goalkeeper;32;0;0;0;0;-2;0;0;0;0;0;1;-1
Mees Hoedemakers;SC Cambuur;midfield;32;-2;0;0;0;0;0;0;0;0;0;1;-1
Jordan Teze;PSV;defense;32;0;0;0;0;-2;0;0;0;0;0;1;-1
Philipp Max;PSV;defense;32;0;0;0;0;-2;0;0;0;0;0;1;-1
Yvon Landry Mvogo;PSV;goalkeeper;32;0;0;0;0;-2;0;0;0;0;0;1;-1
Jens Toornstra;Feyenoord;midfield;32;-2;0;0;0;0;0;0;0;0;0;0;-2
Koen Bucker;Heracles Almelo;goalkeeper;32;0;0;0;0;-2;0;0;0;0;0;0;-2
Jacob Rasmussen;Vitesse;defense;32;0;0;0;0;-2;0;0;0;0;0;0;-2
Luuk Brouwers;Go Ahead Eagles;midfield;32;-2;0;0;0;0;0;0;0;0;0;0;-2
Eli Dasa;Vitesse;defense;32;0;0;0;0;-2;0;0;0;0;0;0;-2
Thomas Buitink;Vitesse;attack;32;-2;0;0;0;0;0;0;0;0;0;0;-2
Marcus Schubert;Vitesse;goalkeeper;32;0;0;0;0;-2;0;0;0;0;0;0;-2
Julio José Pleguezuelo Selva;FC Twente;defense;32;0;0;0;0;-2;0;0;0;0;0;0;-2
Michaël Heylen;Sparta Rotterdam;defense;32;-2;0;0;0;0;0;0;0;0;0;0;-2
Tomáš Hájek;Vitesse;defense;32;0;0;0;0;-2;0;0;0;0;0;0;-2
Václav Černý;FC Twente;attack;32;-2;0;0;0;0;0;0;0;0;0;0;-2
Danilho Doekhi;Vitesse;defense;32;0;0;0;0;-2;0;0;0;0;0;0;-2
Peter Leeuwenburgh;FC Groningen;goalkeeper;32;0;0;0;0;-2;0;0;0;0;0;0;-2
Giacomo Quagliata;Heracles Almelo;defense;32;0;0;0;0;-2;0;0;0;0;0;0;-2
Lars Unnerstall;FC Twente;goalkeeper;32;0;0;0;0;-2;0;0;0;0;0;0;-2
Neraysho Kasanwirjo;FC Groningen;defense;32;0;0;0;0;-2;0;0;0;0;0;0;-2
Doke Schmidt;SC Cambuur;defense;32;0;0;0;0;-1;-2;0;0;0;0;1;-2
Bart van Hintum;FC Groningen;defense;32;0;0;0;0;-2;0;0;0;0;0;0;-2
Mike te Wierik;FC Groningen;defense;32;0;0;0;0;-2;0;0;0;0;0;0;-2
Justin Hoogma;Heracles Almelo;defense;32;0;0;0;0;-2;0;0;0;0;0;0;-2
Shawn Adewoye;RKC Waalwijk;defense;32;-2;0;0;0;-1;0;0;0;0;0;1;-2
Enzo Cornelisse;Vitesse;defense;32;0;0;0;0;-2;0;0;0;0;0;0;-2
Gijs Smal;FC Twente;defense;32;0;0;0;0;-2;0;0;0;0;0;0;-2
Jørgen Strand Larsen;FC Groningen;attack;32;-2;0;0;0;0;0;0;0;0;0;0;-2
Marco Rente;Heracles Almelo;defense;32;0;0;0;0;-2;0;0;0;0;0;0;-2
Mats Deijl;Go Ahead Eagles;defense;32;-2;0;0;0;-1;0;0;0;0;0;0;-3
Tyrell Malacia;Feyenoord;defense;32;-2;0;0;0;-2;0;0;0;0;0;1;-3
Joshua Brenet;FC Twente;defense;32;-2;0;0;0;-2;0;0;0;0;0;0;-4
Robin Pröpper;FC Twente;defense;32;-2;0;0;0;-2;0;0;0;0;0;0;-4
Sven Sonnenberg;Heracles Almelo;defense;32;0;-5;0;0;0;0;0;0;0;0;0;-5
Nicolás Alejandro Tagliafico;Ajax;defense;33;0;0;0;5;0;0;0;2;0;3;0;10
Edson Omar Álvarez Velázquez;Ajax;defense;33;0;0;0;5;0;0;0;2;0;3;0;10
Dimitris Limnios;FC Twente;attack;33;0;0;0;6;0;0;0;0;0;3;0;9
Vangelis Pavlidis;AZ Alkmaar;attack;33;0;0;0;6;0;0;0;0;0;3;0;9
Richard van der Venne;RKC Waalwijk;midfield;33;0;0;0;4;0;0;0;0;0;3;0;7
Érick Gabriel Gutiérrez Galaviz;PSV;midfield;33;0;0;0;4;0;0;0;0;0;3;0;7
Vito van Crooij;Sparta Rotterdam;attack;33;0;0;0;3;0;0;0;0;1;3;0;7
Ritsu Doan;PSV;midfield;33;0;0;0;4;0;0;0;0;0;3;0;7
Million Manhoef;Vitesse;midfield;33;0;0;0;4;0;0;0;0;0;3;0;7
